eventID,targetUserName,serviceName,ticketEncryptionType,ticketOptions,preAuthType,status,ipAddress,agent.name,timestamp,label
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:58:36.631",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:58:36.631",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:57:04.365",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:57:04.380",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:57:24.866",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:58:05.897",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:57:55.677",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:58:16.195",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:56:54.161",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:00:08.944",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:59:07.367",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:59:07.381",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:00:39.633",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:00:39.648",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:59:17.648",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:59:27.882",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:59:48.461",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:58:57.179",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:59:58.647",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:00:19.116",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:02:42.664",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:02:01.665",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:02:01.665",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:02:52.885",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:02:52.900",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:01:51.385",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:00:29.398",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:00:49.851",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:01:00.118",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:01:10.335",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:01:41.195",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:02:32.369",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:03:33.916",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:03:33.931",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:03:54.386",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:04:04.636",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:05:26.590",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:03:13.417",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:04:14.980",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:04:45.621",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:05:16.371",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:03:44.181",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:07:09.184",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:07:09.199",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:17.886",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:17.886",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:48.622",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:48.636",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:58.964",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:58.965",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:28.122",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:38.372",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:07:19.372",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:05:36.885",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:05:47.182",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:06:07.636",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:07:39.919",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:07:39.933",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:08:10.607",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:08:10.621",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:07:29.685",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:07:29.699",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:09:12.045",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:09:12.060",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:08:41.372",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:08:20.871",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:09:32.575",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:08:51.605",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:10:03.311",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:10:03.325",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:10:03.326",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:10:44.311",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:10:44.326",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:10:44.326",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:11:15.077",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:11:15.091",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:09:42.936",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:10:34.135",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:09:53.076",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:10:23.841",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:11:35.592",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:12:06.389",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:13:28.312",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:13:38.610",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:13:38.624",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:12:37.125",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:12:37.140",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:12:47.329",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:12:47.342",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:13:48.827",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:12:16.592",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:12:26.842",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:12:57.639",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:13:07.827",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:13:18.030",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:14:09.344",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:14:09.359",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:14:19.517",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:00.516",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:00.531",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:00.531",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:16:12.329",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:16:12.329",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:41.547",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:41.547",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:51.797",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:51.797",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:14:40.032",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:13:59.014",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:21.062",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:15:31.344",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:17:03.533",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:17:03.547",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:16:43.048",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:16:43.063",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:16:53.313",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:16:32.829",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:16:32.844",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:17:54.767",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:16:22.578",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:17:13.814",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:17:24.049",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:17:34.251",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:17:44.502",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:18:05.002",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:18:05.016",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:19:37.330",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:19:37.330",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:20:38.816",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:19:16.738",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:18:46.004",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:18:56.237",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:19:06.533",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:19:47.642",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:20:28.566",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:22:52.021",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:22:52.035",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:20:59.330",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:21:09.611",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:21:50.534",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:22:31.582",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:23:02.333",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:22:41.769",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:23:12.582",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:23:22.786",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:22:00.831",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:23:53.535",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:23:53.535",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:23:33.083",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:25:36.004",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:24:14.019",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:24:24.285",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:25:05.271",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:25:15.551",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:25:25.833",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:24:44.786",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:26:37.475",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:26:37.489",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:26:37.489",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:27:18.475",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:27:18.490",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:25:56.474",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:25:56.489",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:25:46.240",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:26:16.973",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:26:27.254",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:26:47.723",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:27:08.224",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:28:09.755",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:27:28.741",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:27:28.755",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:27:49.225",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:27:49.240",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:28:30.319",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:28:30.333",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:28:50.756",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:27:38.989",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:30:22.929",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:30:22.944",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:29:01.036",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:29:31.726",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:29:11.271",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:29:41.990",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:29:52.242",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:30:33.194",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:29:21.522",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:30:12.693",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:30:43.430",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:30:43.444",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:30:53.695",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:31:03.944",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:31:03.944",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:31:24.525",2
4768,user4,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 21:31:34.835",2
4768,user2,krbtgt,0x12,0x40810010,0,0x0,::ffff:192.168.100.30,win-server,"Apr 27, 2026 @ 19:25:49.740",2
4768,user2,krbtgt,0x12,0x40810010,0,0x0,::ffff:192.168.100.30,win-server,"Apr 27, 2026 @ 19:25:54.411",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:39:00.527",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:41:45.934",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:41:45.948",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:41:45.995",2
4768,user2,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:41:46.011",2
4768,user5,krbtgt,0x17,0x50800000,0,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:41:46.042",2
